"hearing_id","year","decade","date_begin","date_end","witness_name","witness_affiliation","discipline1","discipline2","discipline3","sociologist","economist","anthropologist","psychologist","polscientist","agency","census","nsfsbe","thinktank","thinktank1","thinktank2","full_committee1","sub_committee1","full_committee2","sub_committee2","title_description","filter","HID","univ_aff"
"HRG-1999-HJH-0066",1999,"1990s","Sep. 29, 1999","Sep. 29, 1999","juley fulcher","public policy director, national coalition against domestic violence","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on the judiciary. house","subcommittee on crime","","","violence against women act of 1999, stalking prevention and victim protection act of 1999",1,86149,0
"HRG-1999-HJH-0066",1999,"1990s","Sep. 29, 1999","Sep. 29, 1999","robert fein","forensic psychologist, national threat assessment center, secret service","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on the judiciary. house","subcommittee on crime","","","violence against women act of 1999, stalking prevention and victim protection act of 1999",1,86149,0
"HRG-1999-FOR-0023",1999,"1990s","Oct. 5, 1999","Oct. 5, 1999","ronald federici","developmental neuropsychologist","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on foreign relations. senate","","","","hague convention on protection of children and cooperation in respect of intercountry adoption: treaty doc. 105-51 and its implementing legislation s. 682",1,86154,0
"HRG-1999-HJH-0043",1999,"1990s","Jul. 21, 1999","Jul. 21, 1999","juley fulcher","public policy director, national coalition against domestic violence","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on the judiciary. house","subcommittee on the constitution","","","unborn victims of violence act of 1999",1,86181,0
"HRG-1999-ASH-0035",1999,"1990s","Oct. 13, 1999","Oct. 13, 1999","keith payne","president, national institute for public policy","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on armed services. house","","","","u.s. national missile defense policy and the anti-ballistic missile treaty",1,86236,0
"HRG-1999-HJH-0010",1999,"1990s","Mar. 10, 1999","Mar. 11, 1999","laurence steinberg","professor, psychology, temple university; representing american psychological association","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on the judiciary. house","subcommittee on crime","","","putting consequences back into juvenile justice at the federal, state, and local levels",1,86298,1
"HRG-1999-HEW-0051",1999,"1990s","Mar. 25, 1999","Mar. 25, 1999","robert hamilton","associate professor, medicine and pathology, johns hopkins university school of medicine","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on education and the workforce. house","subcommittee on oversight and investigations","","","latex allergies and the health care industry: do osha's actions confuse or clarify?",1,86376,1
"HRG-1999-SJS-0003",1999,"1990s","Mar. 9, 1999","Mar. 9, 1999","stephen diamond","professor, university of miami law school","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on the judiciary. senate","","","","interstate alcohol sales and the 21st amendment",1,86389,1
"HRG-1999-HGR-0077",1999,"1990s","Mar. 18, 1999","Mar. 18, 1999","vicki verdeyen","administrator, psychology services, correctional programs division, bureau of prisons","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on government reform. house","subcommittee on criminal justice, drug policy, and human resources","","","oversight of agency efforts to prevent and treat drug abuse",1,86435,0
"HRG-1999-COH-0051",1999,"1990s","Jul. 30, 1999","Jul. 30, 1999","alan leshner","dr. , director, national institute on drug abuse","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on commerce. house","subcommittee on health and environment","","","drug addiction treatment act of 1999",1,86450,0
"HRG-1999-SJS-0047",1999,"1990s","Nov. 15, 1999","Nov. 15, 1999","alan leshner","nida","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on the judiciary. senate","subcommittee on youth violence","","","resurgence of heroin use and its effect on youth",1,86523,0
"HRG-1999-HGR-0123",1999,"1990s","Jul. 13, 1999","Jul. 13, 1999","robert maccoun","professor, public policy and law, university of california at berkeley","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on government reform. house","subcommittee on criminal justice, drug policy, and human resources","","","decriminalization of illegal drugs",1,86527,1
"HRG-1999-HGR-0124",1999,"1990s","Jun. 16, 1999","Jun. 16, 1999","alan leshner","director, national institute on drug abuse","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on government reform. house","subcommittee on criminal justice, drug policy, and human resources","","","pros and cons of drug legalization, decriminalization, and harm reduction",1,86528,0
"HRG-1999-HGR-0121",1999,"1990s","May 20, 1999","May 20, 1999","kevin dwyer","president-elect, national association of school psychologists","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on government reform. house","subcommittee on criminal justice, drug policy, and human resources","","","school violence: what is being done to combat school violence? what should be done?",1,86620,1
"HRG-1999-HEW-0031",1999,"1990s","Mar. 11, 1999","Mar. 11, 1999","scott poland","director, psychological services, cypress-fairbanks independent school district, houston, tex.; also representing national association of school psychologists","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on education and the workforce. house","subcommittee on early childhood, youth, and families","","","school violence: protecting our children",1,86732,1
"HRG-1999-WAM-0024",1999,"1990s","Oct. 5, 1999","Oct. 5, 1999","wade horn","president, national fatherhood initiative","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on ways and means. house","subcommittee on human resources","","","fatherhood legislation",1,86797,0
"HRG-1999-CST-0053",1999,"1990s","May 4, 1999","May 4, 1999","dave grossman","professor, psychology, arkansas state university","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on commerce, science, and transportation. senate","","","","marketing violence to children",1,87044,1
"HRG-1999-CST-0053",1999,"1990s","May 4, 1999","May 4, 1999","l. huesmann","professor, psychology and communication studies, university of michigan","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on commerce, science, and transportation. senate","","","","marketing violence to children",1,87044,1
"HRG-1999-HJH-0035",1999,"1990s","May 13, 1999","May 13, 1999","dewey cornell","professor, clinical psychology, university of virginia","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on the judiciary. house","","","","youth culture and violence",1,87069,1
"HRG-1999-HJH-0035",1999,"1990s","May 13, 1999","May 13, 1999","dave grossman","professor, psychology, arkansas state university","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on the judiciary. house","","","","youth culture and violence",1,87069,1
"HRG-1999-HEL-0052",1999,"1990s","Sep. 16, 1999","Sep. 16, 1999","geraldine dawson","professor, psychology, university of washington","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on health, education, labor, and pensions. senate","subcommittee on public health","","","children's health: protecting our most precious resource",1,87073,1
"HRG-1999-CST-0012",1999,"1990s","May 18, 1999","May 18, 1999","leonard eron","professor, psychology, university of michigan","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on commerce, science, and transportation. senate","","","","television violence",1,87088,1
"HRG-2000-HEW-0024",2000,"2000s","May 4, 2000","May 4, 2000","robert slavin","co-director, center for research on the education of children placed at risk, johns hopkins university","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on education and the workforce. house","subcommittee on early childhood, youth, and families","","","options for the future of the office of education research and improvement",1,87170,1
"HRG-2000-HAP-0061",2000,"2000s","Apr. 4, 2000","Apr. 12, 2000","robert greene","director, birth defects center, university of louisville","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. house","subcommittee on labor, hhs, and education appropriations","","","departments of labor, health and human services, education, and related agencies appropriations for 2001 part 7b: testimony of members of congress and other interested individuals and organizations",1,87206,1
"HRG-2000-HAP-0033",2000,"2000s","Feb. 15, 2000","Mar. 1, 2000","alan leshner","nida","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. house","subcommittee on labor, hhs, and education appropriations","","","departments of labor, health and human services, education, and related agencies appropriations for 2001 part 4a: national institutes of health",1,87207,0
"HRG-2000-HAP-0060",2000,"2000s","Mar. 7, 2000","Mar. 21, 2000","judith albino","president, california school of professional psychology","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. house","subcommittee on labor, hhs, and education appropriations","","","departments of labor, health and human services, education, and related agencies appropriations for 2001 part 7a: testimony of members of congress and other interested individuals and organizations",1,87241,1
"HRG-2000-HAP-0060",2000,"2000s","Mar. 7, 2000","Mar. 21, 2000","carolyn mazure","professor, psychiatry, yale university school of medicine; representing women's health research coalition","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. house","subcommittee on labor, hhs, and education appropriations","","","departments of labor, health and human services, education, and related agencies appropriations for 2001 part 7a: testimony of members of congress and other interested individuals and organizations",1,87241,1
"HRG-2000-HRC-0007",2000,"2000s","Apr. 12, 2000","Apr. 12, 2000","robert ebel","director, energy program, center for strategic and international studies","Psychologist","","",0,0,0,1,0,"",0,0,1,"center for strategic and intl stud","","committee on resources. house","","","","oversight hearing on compromising our national security by restricting domestic exploration and development of our oil and gas reserves",1,87261,0
"HRG-2000-HAP-0046",2000,"2000s","Apr. 11, 2000","Apr. 13, 2000","daniel willingham","associate professor, psychology, university of virginia; representing american psychological association","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. house","subcommittee on va, hud, and independent agencies appropriations","","","departments of veterans affairs and housing and urban development, and independent agencies appropriations for 2001 part 8: testimony of members of congress and other interested individuals and organizations",1,87262,1
"HRG-2000-SAP-0013",2000,"2000s","Feb. 8, 2000","Feb. 8, 2000","kay jamison","professor, psychiatry, johns hopkins university","Psychologist","","",0,0,0,1,0,"",0,0,0,"","","committee on appropriations. senate","subcommittee on labor, hhs, and education appropriations","","","suicide awareness and prevention, special hearing",1,87377,1
